Booking_ID,Consumer_ID,Consumer_Name,Phone,Aadhaar_Last4,Oil_Company,Distributor_Name,State,Region,City,Consumer_Category,Connection_Type,Cylinder_Type,Cylinders_Booked,Booking_Date,Delivery_Date,Booking_Channel,Payment_Mode,Delivery_Status,Scheme_Type,Unit_Price_INR,Total_Amount_INR,Subsidy_INR,Net_Payable_INR,Delivery_TAT_Days
BK786097,CON48728,Deepa Pandey,9896729389,3023,HP Gas,Kumar Gas Point,Haryana,North,Gurugram,Commerical,New Connection,5kg,1,08 Feb 2022,13-02-2022,ivr,NEFT,Cancled,ujjwala yojana,363.28,363.28,72.66,290.62,5
BK676464,CON87027,,9531328733,7780,HP Gas,Mishra Gas Service,Uttarakhand,North,Rishikesh,DOMESTIC,new connection,19 KG,1,2023-08-02,05/08/2023,ivr,upi,Pending,No Scheme,1186.87,1186.87,0.0,1186.87,3
BK257067,CON65179,,9929574436,3913,HP Gas,Kumar Gas Point,Uttarakhand,North,Roorkee,Industrial,New Connection,19 KG,2,22/10/2022,25-10-2022,Distributor Visit,upi,Delivered,No Scheme,1042.55,2085.1,0.0,2085.1,3
BK482704,CON34592,Savita Gupta,9905173412,6477,HP Gas,Singh LPG,Kerala,South,,domestic,New Connection,47.5 KG,2,2023-10-17,17-10-2023,SMS,CASH,delivered,ujjwala yojana,323.72,647.44,64.74,582.7,0
BK912452,CON95517,Sunita Nair,0000000000,2958,HP Gas,Das Gas Depot,Jharkhand,East,Ranchi,Commerical,Suspended,5 KG,1,2022-04-13,04/17/2022,ivr,UPI,Pending,Ujjwala Yojana,296.89,296.89,,237.51,4
BK584884,CON11405,Dinesh Yadav,9749753522,1603,IndanGas,Nair Fuel Point,Telangana,South,Warangal,Industriel,New Connection,14.2KG,2,14-12-2022,18 Dec 2022,ivr,NEFT,PENDING,Regular,936.93,1873.86,46.85,1827.01,4
BK818936,CON55503,Ramesh Singh,9894623505,4319,IndanGas,Joshi Gas Agency,Gujarat,West,Surat,Commercial,ACTIVE,14.2 kg,1,2023-03-10,13 Mar 2023,IVR,UPI,Cancled,No Scheme,869.91,869.91,0.0,869.91,3
BK122069,CON61374,Ajay Tiwari,9894036203,4609,IndanGas,Tiwari LPG Store,Uttarakhand,North,Nainital,Domestic,surrendered,19 KG,1,10-07-2024,10/07/2024,Distributor Visit,NEFT,Cancelled,ujjwala yojana,1183.76,1183.76,236.75,947.01,0
BK120453,CON18813,Shanta Rawat,9238987466,2647,HP Gas,Kumar Gas Point,Madhya Pradesh,Central,Bhopal,Domestic,New Connection,19 KG,1,2022-12-11,15 Dec 2022,IVR,upi,Delievered,No Scheme,1205.81,1205.81,0.0,1205.81,4
BK766621,CON51672,Ravi Dubey,9555712924,5352,Bharat Gas,Yadav Gas Centre,Madhya Pradesh,Central,Gwalior,comercial,Surrender,14.2 kg,1,04/09/2022,05 Sep 2022,IVR,Cash,PENDING,BPL Subsidy,818.03,818.03,122.7,695.33,1
BK866323,CON24811,Geeta Kumar,,,HP Gas,Gupta Fuel Agency,Madhya Pradesh,Central,Gwalior,Industriel,Suspended,19 KG,2,04 May 2023,2023-05-06,SMS,upi,Cancled,N/A,1142.84,2285.68,0.0,2285.68,2
BK217373,CON85671,Rahul Mishra,9554757243,1872,HP Gas,Patel Gas Service,Andhra Pradesh,South,Guntur,comercial,Active,5 KG,1,2023-03-12,17/03/2023,SMS,Cheque,Delivered,No Scheme,392.93,392.93,0.0,392.93,5
BK265301,CON62852,Priya Kumar,0000000000,8902,IndanGas,Mehta LPG Hub,West Bengal,East,Durgapur,DOMESTIC,new connection,47.5 KG,1,19 Sep 2022,20 Sep 2022,Distributor Visit,Cheque,Cancelled,Regular,256.54,256.54,12.83,243.71,1
BK801830,CON49487,Vijay Singh,9478320719,4054,IndanGas,Kumar Gas Point,Jharkhand,East,Ranchi,DOMESTIC,new connection,47.5 KG,1,2022-05-21,05/26/2022,SMS,Cheque,Pending,No Scheme,310.34,310.34,0.0,310.34,5
BK929414,CON70373,Geeta Mishra,9101499865,9594,IndanGas,Yadav Gas Centre,Maharashtra,West,Aurangabad,Commerical,new connection,14.2 KG,2,13/07/2023,15/07/2023,Distributor Visit,Cash,,Ujjwala Yojana,782.09,1564.18,156.42,1407.76,2
BK263183,CON92268,Usha Kumar,9512690815,6477,HP Gas,Mishra Gas Service,Madhya Pradesh,Central,Gwalior,Commerical,surrendered,47.5 KG,1,2024-10-26,31 Oct 2024,IVR,CASH,,ujjwala yojana,257.83,257.83,51.57,206.26,5
BK362836,CON61037,Vinod Mehta,9949769651,9609,HP Gas,Patel Gas Service,Himachal Pradesh,North,Shimla,Industrial,Active,19 KG,1,29-06-2024,30-06-2024,Online,upi,Pending,Ujjwala,1065.81,1065.81,213.16,852.65,1
BK178180,CON44047,,9486178180,1202,Bharat Gas,Patel Gas Service,Telangana,South,Karimnagar,Industrial,New Connection,5 KG,1,2024-09-25,27/09/2024,IVR,Cash,Pending,BPL Subsidy,316.59,316.59,47.49,269.1,2
BK560581,CON94776,Mukesh Das,9107344227,4545,IndanGas,Das Gas Depot,Delhi,North,Rohini,Commerical,surrendered,5 KG,2,2022-12-30,04 Jan 2023,Mobile App,Cash,PENDING,BPL Subsidy,358.53,717.06,53.78,663.28,5
BK532210,CON52132,Priya Nair,9682464750,4057,HP Gas,Reddy Gas Agency,Jharkhand,East,Dhanbad,Domestic,Surrender,19 KG,2,11/07/2024,13-07-2024,ivr,Cash,Pending,BPL Subsidy,1050.43,2100.86,157.56,1943.3,2
BK206725,CON64570,Lata Das,9113282024,3417,IndanGas,Mishra Gas Service,Gujarat,West,Rajkot,DOMESTIC,Surrender,14.2KG,1,2022-02-22,22 Feb 2022,IVR,NEFT,Pending,ujjwala yojana,782.33,782.33,156.47,625.86,0
BK265778,CON11314,,9558064964,8696,IndanGas,Tiwari LPG Store,Himachal Pradesh,North,Manali,Commerical,Active,19 KG,2,22/06/2024,22 Jun 2024,IVR,Cheque,Delievered,Ujjwala,1114.82,2229.64,222.96,2006.68,0
BK406302,CON16784,Sanjay Das,9899874728,9713,IndanGas,Sharma Gas Agency,West Bengal,East,Howrah,domestic,Active,14.2 KG,1,02/08/2022,13/02/2022,ivr,UPI,Pending,Ujjwala Yojana,930.78,930.78,186.16,744.62,5
BK434561,CON34285,Anita Mehta,9494294887,2159,IndanGas,Joshi Gas Agency,Himachal Pradesh,North,Manali,Commercial,Transfer,47.5 KG,1,29 Jul 2024,02/08/2024,Distributor Visit,Cheque,Cancelled,No Scheme,343.19,343.19,0.0,343.19,4
BK841457,CON71286,Vijay Das,9545177029,2158,IndanGas,Nair Fuel Point,Jharkhand,East,Ranchi,Commerical,New Connection,14.2 KG,1,08-09-2024,2024-09-10,ivr,Cash,Cancled,N/A,881.72,881.72,0.0,881.72,2
BK875786,CON57054,Mukesh Reddy,9127820312,9157,IndanGas,Reddy Gas Agency,Jharkhand,East,Jamshedpur,Industrial,Transfer,14.2KG,2,26-07-2022,07/27/2022,Mobile App,UPI,PENDING,ujjwala yojana,934.89,1869.78,186.98,1682.8,1
BK330916,CON53932,Deepa Shah,9685181274,9453,IndanGas,Joshi Gas Agency,Andhra Pradesh,South,Visakhapatnam,DOMESTIC,Surrender,14.2 KG,1,16-10-2022,17/10/2022,IVR,upi,Cancelled,N/A,853.96,853.96,,853.96,1
BK422130,CON98440,Kavita Tiwari,9976614930,6477,HP Gas,Joshi Gas Agency,Assam,East,Silchar,Commerical,Transfer,19 KG,1,12/10/2023,2023-10-16,Online,NEFT,Cancled,Regular,50000,1171.48,58.57,1112.91,4
BK940083,CON12452,Vinod Chauhan,9778965463,2052,IndanGas,Singh LPG,Chhattisgarh,Central,Raipur,comercial,Suspended,47.5 KG,1,02/04/2022,03/04/2022,online,UPI,Delivered,ujjwala yojana,270.61,270.61,54.12,216.49,1
BK775521,CON50814,,9425839279,8739,HP Gas,Nair Fuel Point,West Bengal,East,Kolkata,DOMESTIC,Active,19 KG,1,08/02/2022,08/02/2022,,,,No Scheme,1033.27,1033.27,0.0,1033.27,0
BK189219,CON74110,Rekha Pandey,9644042294,1636,HP Gas,Gupta Fuel Agency,Chhattisgarh,Central,Raipur,Commercial,surrendered,5kg,2,15-06-2024,17/06/2024,Distributor Visit,cash,Cancled,N/A,283.55,567.1,0.0,567.1,2
BK947760,CON21074,Amit Verma,9679104430,4906,Bharat Gas,Das Gas Depot,Rajasthan,West,Udaipur,domestic,Suspended,19 KG,1,10/18/2024,22-10-2024,Mobile App,CASH,,Regular,1175.77,1175.77,58.79,1116.98,4
BK569823,CON20636,Vijay Mehta,9461395396,6236,Bharat Gas,Reddy Gas Agency,Karnataka,South,Hubli,DOMESTIC,New Connection,14.2 kg,1,11-05-2024,14 May 2024,IVR,CASH,PENDING,regular,965.42,965.42,48.27,917.15,3
BK627785,CON78895,,0000000000,2552,HP Gas,Nair Fuel Point,Odisha,East,Rourkela,Industrial,Surrender,19 KG,1,14-10-2022,2022-10-19,online,Cash,Cancled,Ujjwala Yojana,1205.11,1205.11,241.02,964.09,5
BK386703,CON29521,Anil Srivastava,9943778802,8595,IndanGas,Ali Gas Supply,Bihar,East,Gaya,Industrial,Suspended,5kg,1,2023-06-14,18 Jun 2023,ivr,upi,,Ujjwala,334.0,334.0,66.8,267.2,4
BK368820,CON88737,Usha Dubey,9163552476,7979,HP Gas,Reddy Gas Agency,Chhattisgarh,Central,Bhilai,domestic,New Connection,14.2 KG,1,2024-08-08,08/11/2024,ivr,Cheque,Pending,Ujjwala,945.67,,189.13,756.54,3
BK955208,CON58704,Suresh Tiwari,9325469608,6164,IndanGas,Tiwari LPG Store,Haryana,North,,Commercial,Transfer,5 KG,1,04/27/2022,04/27/2022,SMS,UPI,Cancled,N/A,288.41,288.41,0.0,288.41,0
BK976575,CON13541,,9909730544,4279,Bharat Gas,Kumar Gas Point,Punjab,North,Amritsar,Domestic,ACTIVE,19 KG,1,04/03/2024,2024-04-08,Distributor Visit,UPI,Failed,Ujjwala Yojana,1030.55,1030.55,206.11,824.44,5
BK427858,CON97565,Rekha Kumar,9805350267,1514,IndanGas,Tiwari LPG Store,Andhra Pradesh,South,Visakhapatnam,DOMESTIC,Transfer,14.2KG,1,11/06/2023,11/08/2023,ivr,UPI,delivered,regular,922.64,922.64,46.13,876.51,2
BK636006,CON17335,Naveen Mehta,9855639559,9066,HP Gas,Gupta Fuel Agency,Maharashtra,West,Nagpur,Commerical,Transfer,47.5 KG,2,2023-10-10,2023-10-10,SMS,Cash,Cancled,Ujjwala Yojana,383.21,766.42,76.64,689.78,0
BK547886,CON47003,Naveen Mehta,9801394655,1339,Bharat Gas,Joshi Gas Agency,Rajasthan,West,Kota,Domestic,ACTIVE,14.2 KG,1,03/10/2024,12-03-2024,Distributor Visit,CASH,Cancelled,Ujjwala Yojana,795.18,795.18,159.04,636.14,2
BK471434,CON35967,Meena Tiwari,9796949508,5868,IndanGas,Ali Gas Supply,Uttarakhand,North,Haridwar,Domestic,Surrender,5kg,1,02/06/2023,05/06/2023,Online,Cheque,Cancelled,regular,352.73,352.73,17.64,335.09,3
BK262837,CON99873,Sanjay Chauhan,9409126907,3354,Bharat Gas,Verma Distributors,Odisha,East,Cuttack,comercial,Surrender,47.5 KG,3,22-06-2023,24/06/2023,Mobile App,Cash,Delievered,N/A,301.26,903.78,0.0,903.78,2
BK269241,CON37954,Lata Reddy,N/A,3150,HP Gas,Mishra Gas Service,Gujarat,West,Surat,comercial,Transfer,47.5 KG,2,16/04/2024,04/18/2024,Distributor Visit,UPI,,N/A,393.29,786.58,0.0,786.58,2
BK277951,CON78929,Dinesh Das,9721125141,6647,Bharat Gas,Nair Fuel Point,Uttar Pradesh,North,Varanasi,Industriel,ACTIVE,19 KG,1,27-02-2023,03/03/2023,Distributor Visit,Cash,Cancelled,N/A,1159.84,1159.84,0.0,1159.84,4
BK303119,CON92317,,9350116156,4731,IndanGas,Ali Gas Supply,Kerala,South,Kochi,comercial,ACTIVE,14.2KG,1,01/10/2024,12/01/2024,IVR,upi,Pending,ujjwala yojana,792.28,792.28,158.46,633.82,2
BK154181,CON30959,,9790609782,7775,Bharat Gas,Patel Gas Service,West Bengal,East,Howrah,Commerical,New Connection,19 KG,1,01/01/2022,01/05/2022,Distributor Visit,CASH,Delivered,BPL Subsidy,1050.15,1050.15,157.52,892.63,4
BK587125,CON55977,Usha Shah,9337334607,1771,Bharat Gas,Joshi Gas Agency,Maharashtra,West,,Industriel,new connection,5 KG,1,09/12/2022,10 Dec 2022,ivr,,Failed,N/A,427.19,427.19,0.0,427.19,1
BK815938,CON80937,Savita Dubey,N/A,5430,HP Gas,Das Gas Depot,West Bengal,East,Durgapur,Domestic,new connection,14.2 kg,2,2023-08-31,04-09-2023,SMS,UPI,Delivered,Regular,857.55,1715.1,42.88,1672.22,4
BK504819,CON44182,Ajay Yadav,9766357953,,Bharat Gas,Mishra Gas Service,Chhattisgarh,Central,Bilaspur,DOMESTIC,Active,47.5 KG,3,08 Jul 2024,10 Jul 2024,Online,cash,Delievered,Ujjwala,328.32,984.96,65.66,919.3,2
BK347621,CON95605,Anil Srivastava,9102945231,8904,IndanGas,Kumar Gas Point,Madhya Pradesh,Central,Indore,Commerical,Active,19 KG,1,11/24/2022,22 Nov 2022,Distributor Visit,Cash,Pending,N/A,1195.76,1195.76,0.0,1195.76,-2
BK708074,CON33387,Sanjay Tiwari,9945755996,7019,HP Gas,Tiwari LPG Store,Karnataka,South,Bengaluru,Industrial,New Connection,5kg,2,2023-03-03,03/05/2023,online,NEFT,Cancled,No Scheme,263.56,,0.0,527.12,2
BK859145,CON10110,Ravi Rawat,9746460780,8271,IndanGas,Sharma Gas Agency,Tamil Nadu,South,Salem,Industriel,Active,14.2 kg,3,05 Mar 2022,06-03-2022,online,Cash,Failed,regular,823.73,2471.19,41.19,2430.0,1
BK495656,CON23017,Ravi Dubey,9300208340,6861,IndanGas,Sharma Gas Agency,West Bengal,East,Kolkata,domestic,Active,14.2KG,2,12 Jun 2022,2022-06-17,Online,Cash,delivered,N/A,867.64,1735.28,0.0,1735.28,5
BK227862,CON78619,Deepa Srivastava,9866390862,9587,Bharat Gas,Kumar Gas Point,Uttarakhand,North,Nainital,DOMESTIC,surrendered,19 KG,1,09/28/2024,02-10-2024,Online,Cash,Cancelled,Ujjwala,1066.77,1066.77,213.35,853.42,4
BK245345,CON96745,Ramesh Kumar,9531503961,6080,IndanGas,Ali Gas Supply,Tamil Nadu,South,Chennai,DOMESTIC,Suspended,14.2 KG,1,17 Jul 2024,20 Jul 2024,ivr,UPI,Delievered,Ujjwala,936.01,936.01,,748.81,3
BK503562,CON62542,Deepa Dubey,9244267733,9212,IndanGas,Mishra Gas Service,Chhattisgarh,Central,Bhilai,Industriel,ACTIVE,14.2KG,1,01/18/2022,22 Jan 2022,Mobile App,UPI,Cancelled,Ujjwala Yojana,955.67,955.67,191.13,764.54,4
BK820307,CON82615,Meena Sharma,9159710478,9912,Bharat Gas,Verma Distributors,Karnataka,South,,Domestic,ACTIVE,14.2 kg,1,21/04/2023,04/26/2023,Mobile App,CASH,Cancled,BPL Subsidy,927.02,927.02,139.05,787.97,5
BK633001,CON44451,Asha Kumar,9440785519,8423,IndanGas,Patel Gas Service,Gujarat,West,Ahmedabad,comercial,new connection,14.2 KG,1,04/12/2023,12/08/2023,Mobile App,CASH,PENDING,Ujjwala,844.31,844.31,168.86,675.45,4
BK516721,CON65602,Kavita Das,9555876655,6022,IndanGas,Nair Fuel Point,Madhya Pradesh,Central,Gwalior,domestic,Active,5kg,1,28 May 2023,05/28/2023,online,,Delievered,ujjwala yojana,346.78,346.78,69.36,277.42,0
BK552580,CON78840,Kishore Chauhan,XXXXXXXXXX,3602,IndanGas,Joshi Gas Agency,Jharkhand,East,Ranchi,Commercial,surrendered,14.2 kg,2,04/10/2022,10-04-2022,IVR,cash,Cancled,N/A,770.78,1541.56,0.0,1541.56,0
BK866519,CON60160,Dinesh Reddy,9198079514,1237,HP Gas,Sharma Gas Agency,Karnataka,South,Bengaluru,DOMESTIC,Suspended,19 KG,1,15 Mar 2022,2022-03-15,online,NEFT,Cancelled,regular,1105.0,1105.0,55.25,1049.75,0
BK396833,CON79365,Suresh Gupta,9317123136,1197,IndanGas,Nair Fuel Point,Tamil Nadu,South,,domestic,new connection,14.2KG,-1,30-01-2022,04/02/2022,Distributor Visit,Cash,PENDING,,917.5,917.5,183.5,734.0,5
BK235495,CON74089,Ramesh Mehta,9833732135,4557,Bharat Gas,Das Gas Depot,Himachal Pradesh,North,Shimla,domestic,surrendered,19 KG,1,21/06/2024,06/24/2024,SMS,UPI,delivered,regular,1045.45,1045.45,52.27,993.18,3
BK172324,CON55317,Ramesh Patel,9241301717,1711,HP Gas,Ali Gas Supply,Assam,East,Dibrugarh,Commercial,Active,14.2 KG,1,14-04-2022,17/04/2022,ivr,Cheque,Failed,Ujjwala,893.75,893.75,178.75,715.0,3
BK925766,CON57530,Usha Mehta,9331488604,5753,IndanGas,Gupta Fuel Agency,Punjab,North,,Industriel,Surrender,14.2 kg,3,07/03/2022,06/07/2022,ivr,NEFT,Pending,Ujjwala,807.39,2422.17,161.48,2260.69,3
BK841913,CON10977,Rahul Gupta,,1982,IndanGas,Kumar Gas Point,Andhra Pradesh,South,Guntur,Industriel,Transfer,14.2 KG,1,10/16/2023,10/17/2023,Distributor Visit,cash,Failed,BPL Subsidy,779.39,779.39,116.91,662.48,1
BK487633,CON82289,Sanjay Das,9169855443,7730,IndanGas,Mishra Gas Service,Tamil Nadu,South,Salem,Commercial,surrendered,5kg,1,2022-02-26,27-02-2022,Mobile App,Cash,Cancled,BPL Subsidy,400.69,400.69,60.1,340.59,1
BK639674,CON58031,Manoj Singh,N/A,4014,IndanGas,Singh LPG,Telangana,South,Warangal,Industriel,ACTIVE,5 KG,1,11/02/2023,2023-11-05,SMS,UPI,Delievered,regular,397.13,397.13,19.86,377.27,3
BK979943,CON35947,Pooja Rawat,9315087752,3434,Bharat Gas,Gupta Fuel Agency,Delhi,North,Rohini,Industrial,Active,19 KG,1,07/14/2023,14/07/2023,Distributor Visit,cash,Delivered,N/A,1207.14,1207.14,0.0,1207.14,0
BK806434,CON97431,Deepa Patel,9425825106,7424,HP Gas,Nair Fuel Point,Haryana,North,,comercial,Transfer,14.2KG,1,2023-11-04,05/11/2023,Online,upi,Delievered,Ujjwala,954.23,954.23,190.85,763.38,1
BK528316,CON76264,Naveen Nair,9988960312,9852,IndanGas,Nair Fuel Point,Gujarat,West,Rajkot,Commerical,New Connection,19 KG,1,24/05/2024,05/25/2024,SMS,NEFT,PENDING,ujjwala yojana,1178.55,1178.55,235.71,942.84,1
BK812965,CON41583,Meena Joshi,9605598512,3775,Bharat Gas,Ali Gas Supply,West Bengal,East,Kolkata,DOMESTIC,ACTIVE,14.2KG,3,2023-12-25,25/12/2023,Distributor Visit,UPI,Delivered,regular,829.65,2488.95,41.48,2447.47,0
BK645407,CON65999,Asha Shah,9948240648,9093,HP Gas,Nair Fuel Point,Rajasthan,West,Jaipur,comercial,Surrender,14.2 kg,3,07/04/2022,04/11/2022,online,Cash,delivered,No Scheme,815.57,2446.71,0.0,2446.71,4
BK938649,CON13644,Lata Gupta,9290517405,,IndanGas,Joshi Gas Agency,Madhya Pradesh,Central,Bhopal,comercial,Active,5 KG,1,03/05/2022,05-03-2022,Mobile App,UPI,Cancelled,Regular,288.09,288.09,14.4,273.69,0
BK291818,CON91582,,9981358131,5817,IndanGas,Ali Gas Supply,Bihar,East,Muzaffarpur,Domestic,Active,14.2 kg,3,18/10/2023,10/21/2023,online,upi,Cancled,Regular,909.5,2728.5,45.48,2683.02,3
BK176263,CON50975,Mukesh Dubey,9110383376,9934,HP Gas,Mishra Gas Service,Rajasthan,West,Jodhpur,Industriel,Suspended,14.2KG,1,08/10/2024,2024-08-15,Mobile App,UPI,,regular,913.11,913.11,,867.45,5
BK798420,CON99294,Vijay Gupta,9277837745,4524,HP Gas,Tiwari LPG Store,Madhya Pradesh,Central,Bhopal,Domestic,new connection,14.2 KG,1,24 Apr 2023,25 Apr 2023,IVR,Cash,Pending,No Scheme,920.83,920.83,0.0,920.83,1
BK630093,CON24524,Mukesh Singh,9462934036,1379,IndanGas,Das Gas Depot,Chhattisgarh,Central,Raipur,comercial,surrendered,5 KG,1,03-01-2023,2023-01-05,online,NEFT,Delivered,regular,277.76,277.76,13.89,263.87,2
BK459365,CON13600,Suresh Singh,9521662034,5818,HP Gas,Mehta LPG Hub,Maharashtra,West,Mumbai,Commerical,new connection,19 KG,1,2022-12-02,06/12/2022,Mobile App,Cash,PENDING,Ujjwala Yojana,1205.82,1205.82,241.16,964.66,4
BK271358,CON67916,Kishore Sharma,9763519803,,Bharat Gas,Das Gas Depot,Gujarat,West,Vadodara,Industriel,surrendered,19 KG,2,2022-02-22,22-02-2022,online,NEFT,,No Scheme,1129.43,,0.0,2258.86,0
BK972332,CON45804,Lata Dubey,9419720147,2314,IndanGas,Patel Gas Service,Kerala,South,Thiruvananthapuram,Commercial,Surrender,19 KG,1,22/12/2023,25/12/2023,Online,cash,delivered,N/A,1202.47,1202.47,0.0,1202.47,3
BK451554,CON63329,Mukesh Reddy,9263821226,1068,IndanGas,Patel Gas Service,Punjab,North,Amritsar,comercial,surrendered,19 KG,1,2022-09-22,09/24/2022,Distributor Visit,UPI,,N/A,1167.56,1167.56,0.0,1167.56,2
BK242590,CON52283,Meena Pandey,0000000000,1491,HP Gas,Tiwari LPG Store,Goa,West,Margao,Industrial,New Connection,47.5 KG,1,09/12/2024,12/13/2024,online,NEFT,delivered,ujjwala yojana,396.77,396.77,79.35,317.42,4
BK938766,CON79272,Rekha Joshi,9367284813,4698,IndanGas,Nair Fuel Point,Jharkhand,East,Dhanbad,comercial,Suspended,14.2KG,1,2023-05-24,28-05-2023,SMS,NEFT,Cancled,Ujjwala,833.82,833.82,166.76,667.06,4
BK303876,CON42223,Shanta Kumar,9404204338,6960,HP Gas,Sharma Gas Agency,Kerala,South,Kozhikode,Domestic,Surrender,14.2KG,1,06-02-2024,2024-02-09,online,NEFT,Pending,Ujjwala,821.09,821.09,164.22,656.87,3
BK589882,CON54503,Rahul Singh,9789000110,5123,Bharat Gas,Mishra Gas Service,Maharashtra,West,Nagpur,DOMESTIC,Suspended,14.2KG,1,2022-06-15,06/20/2022,Distributor Visit,Cash,Cancelled,ujjwala yojana,913.72,913.72,182.74,730.98,5
BK314221,CON52363,Meena Reddy,9972701947,3810,HP Gas,Ali Gas Supply,Jharkhand,East,Dhanbad,Industriel,new connection,47.5 KG,1,05/06/2022,09-05-2022,SMS,Cheque,Delivered,Regular,263.85,263.85,13.19,250.66,3
BK414426,CON41275,Rahul Reddy,9257877777,2046,HP Gas,Patel Gas Service,Uttarakhand,North,Nainital,comercial,Transfer,19 KG,1,05 Jul 2023,10/07/2023,IVR,,Pending,Ujjwala,1105.15,1105.15,221.03,884.12,5
BK910280,CON44899,Ravi Verma,9649151769,3189,IndanGas,Gupta Fuel Agency,Madhya Pradesh,Central,Bhopal,Commercial,new connection,19 KG,1,10/15/2023,15-10-2023,Online,UPI,,Ujjwala Yojana,1218.19,1218.19,243.64,974.55,0
BK247859,CON58749,Anita Shah,9871379229,7032,IndanGas,Kumar Gas Point,Bihar,East,Gaya,Industriel,ACTIVE,14.2 KG,3,2022-12-02,02/12/2022,,upi,delivered,regular,899.47,2698.41,44.97,2653.44,0
BK323703,CON74196,Lata Dubey,0000000000,4766,IndanGas,Gupta Fuel Agency,Assam,East,Dibrugarh,domestic,New Connection,19 KG,2,08/18/2024,2024-08-23,SMS,,Cancled,ujjwala yojana,1148.26,2296.52,229.65,2066.87,5
BK678330,CON92925,Rahul Srivastava,9803730672,2700,IndanGas,Tiwari LPG Store,Andhra Pradesh,South,Guntur,comercial,ACTIVE,5kg,1,01/02/2024,2024-01-04,ivr,cash,Failed,Ujjwala Yojana,421.44,421.44,84.29,337.15,2
BK437274,CON63120,Deepa Shah,9972327004,6777,IndanGas,Mehta LPG Hub,Karnataka,South,Hubli,domestic,new connection,14.2 kg,2,08/21/2024,2024-08-24,ivr,Cash,Failed,BPL Subsidy,959.04,1918.08,143.86,1774.22,3
BK539677,CON70026,Vinod Chauhan,9705310783,,HP Gas,Gupta Fuel Agency,Delhi,North,Dwarka,Commercial,surrendered,14.2 KG,2,09/10/2024,14/09/2024,ivr,NEFT,Cancelled,ujjwala yojana,951.56,1903.12,190.31,1712.81,4
BK896506,CON21754,Ravi Patel,9566418586,1356,IndanGas,Ali Gas Supply,Tamil Nadu,South,Madurai,Commercial,Transfer,14.2 kg,1,20/08/2024,2024-08-22,IVR,cash,PENDING,Ujjwala,908.95,908.95,181.79,727.16,2
BK527417,CON19991,Kavita Joshi,9989350324,,IndanGas,Joshi Gas Agency,Haryana,North,Gurugram,Industriel,surrendered,5 KG,3,2024-02-23,2024-02-25,Distributor Visit,NEFT,Cancelled,No Scheme,418.62,1255.86,0.0,1255.86,2
BK943411,CON66345,,9589776865,6850,HP Gas,Nair Fuel Point,Goa,West,Panaji,Industrial,New Connection,14.2 KG,1,2022-04-09,14/04/2022,Online,Cheque,Cancled,No Scheme,951.7,951.7,0.0,951.7,5
BK945071,CON42783,Amit Kumar,9803113223,6510,Bharat Gas,Mishra Gas Service,Uttar Pradesh,North,Kanpur,Commerical,Surrender,47.5 KG,1,23-02-2023,27 Feb 2023,Online,NEFT,Delievered,Regular,281.08,281.08,14.05,267.03,4
BK934291,CON65389,Ravi Verma,9996873958,8431,IndanGas,Kumar Gas Point,Uttarakhand,North,Dehradun,comercial,surrendered,14.2 KG,2,09/10/2022,15/09/2022,online,UPI,PENDING,Ujjwala,831.14,1662.28,166.23,1496.05,5
BK461629,CON31984,Manoj Dubey,9188637550,6469,IndanGas,Reddy Gas Agency,Goa,West,Panaji,Industrial,Active,14.2 KG,1,04-08-2024,04/08/2024,Mobile App,Cheque,Cancled,ujjwala yojana,879.24,879.24,175.85,703.39,0
BK904735,CON52130,Nisha Nair,9472212487,3046,IndanGas,Nair Fuel Point,Rajasthan,West,Udaipur,domestic,New Connection,19 KG,2,2022-12-14,16 Dec 2022,SMS,UPI,PENDING,Ujjwala Yojana,1215.66,,243.13,2188.19,2
BK250211,CON94106,Mukesh Mehta,9835761543,7313,HP Gas,Nair Fuel Point,Telangana,South,Hyderabad,Domestic,Transfer,14.2 kg,3,2024-08-03,06 Aug 2024,Online,Cash,Pending,Ujjwala Yojana,50000,2329.47,155.3,2174.17,3
BK846198,CON97377,Nisha Gupta,9700949610,5940,IndanGas,Gupta Fuel Agency,Tamil Nadu,South,Coimbatore,Industrial,ACTIVE,47.5 KG,1,04/07/2022,07/06/2022,online,CASH,PENDING,N/A,324.58,324.58,0.0,324.58,2
BK458230,CON84537,Suresh Verma,9709357418,6110,HP Gas,Yadav Gas Centre,Andhra Pradesh,South,Guntur,Commerical,Surrender,14.2 kg,1,01 Mar 2023,05/03/2023,Online,UPI,Failed,regular,966.83,966.83,48.34,918.49,4
BK528188,CON35978,Naveen Srivastava,9729653006,1163,HP Gas,Ali Gas Supply,West Bengal,East,Durgapur,comercial,Active,5 KG,2,15 Apr 2022,04/17/2022,SMS,NEFT,Cancled,Ujjwala Yojana,317.74,635.48,63.55,571.93,2
BK815311,CON95404,Amit Verma,9102004858,1137,HP Gas,Tiwari LPG Store,Punjab,North,Amritsar,Commerical,new connection,14.2 KG,1,10-05-2024,05/11/2024,ivr,cash,Delivered,No Scheme,772.41,772.41,0.0,772.41,1
BK649203,CON32821,Vijay Yadav,9642857862,7767,HP Gas,Sharma Gas Agency,Himachal Pradesh,North,Manali,DOMESTIC,ACTIVE,19 KG,2,15-04-2023,17/04/2023,online,UPI,Cancelled,No Scheme,1036.17,2072.34,0.0,2072.34,2
